d,ibc0,ibc1,ibc2,ibc3,ibc4,ibc5,ibc6,ibc7,ibc8,ibc9,ibc10,ibc11,ibc12,ibc13,ibc14,ibc15,ibc16,ibc17,ibc18,ibc19,ibc20,ibc21,ibc22,ibc23,ibc24,ibc25,ibc26,ibc27,ibc28,ibc29,ibc30,ibc31,ibc32,ibc33,ibc34,ibc35,ibc36,y
0,-0.002073,-0.002053,0.002108,-0.001953,-0.001551,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.003500
2,-0.002053,0.002108,-0.001953,-0.001551,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,0.003450
1,0.002108,-0.001953,-0.001551,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,0.003450
0,-0.001953,-0.001551,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.003450
2,-0.001551,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.006750
1,-0.003289,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.006750
0,-0.027421,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,0.006750
2,-0.012283,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,0.007400
1,-0.016735,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,0.007400
0,0.000060,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,0.007400
2,-0.013959,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.012550
1,0.002509,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,0.012550
0,0.013330,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.012550
2,-0.006851,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.003550
1,-0.000660,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,0.003550
0,0.000871,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.003550
2,-0.007441,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.013350
1,0.011579,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.000000,0.013350
0,-0.015021,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.000000,0.000465,0.013350
2,0.028995,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.000000,0.000465,0.000561,0.035550
1,-0.019691,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.000000,0.000465,0.000561,0.000000,0.035550
0,0.017941,-0.005572,0.005466,0.019009,0.008289,0.002337,0.000188,-0.001353,0.000431,0.000668,0.000331,-0.000450,0.000333,0.000041,-0.000028,0.000068,0.001052,-0.000088,-0.000145,0.000649,0.000526,0.000002,-0.003997,-0.001585,-0.000836,-0.003175,0.000063,-0.000277,0.000281,0.000397,-0.000102,0.000286,0.000000,0.000465,0.000561,0.000000,-0.000094,0.035550
2,0.000000,0.000000,0.002305,0.000000,0.000000,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,-0.001350
1,0.000000,0.002305,0.000000,0.000000,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,-0.001350
0,0.002305,0.000000,0.000000,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001350
2,0.000000,0.000000,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,0.003500
1,0.000000,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003500
0,0.001608,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.003500
2,0.018531,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.003450
1,-0.004467,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.003450
0,-0.004308,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,0.003450
2,-0.009722,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.006750
1,0.002255,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.006750
0,-0.012372,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.006750
2,-0.020659,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,0.007400
1,-0.017320,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,0.007400
0,0.001586,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.007400
2,-0.005189,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.012550
1,0.012698,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,0.012550
0,0.004787,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.012550
2,0.002840,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.003550
1,-0.000117,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.003550
0,-0.002877,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.003550
2,-0.003626,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.013350
1,0.010061,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.000005,0.013350
0,-0.007757,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.000005,0.000965,0.013350
2,0.009796,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.000005,0.000965,0.000614,0.035550
1,-0.010363,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.000005,0.000965,0.000614,0.000061,0.035550
0,0.010699,-0.000917,0.004603,0.013777,0.003222,0.000364,0.000209,0.002380,0.001557,-0.002765,0.000719,0.002707,0.002622,-0.001243,-0.001838,0.003457,0.000939,0.000170,0.000095,-0.000190,0.000858,0.000095,0.000286,-0.000106,-0.000150,0.000524,0.000531,-0.000683,0.002330,0.000312,0.000133,0.000678,0.000005,0.000965,0.000614,0.000061,-0.000068,0.035550
2,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.001350
1,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,-0.001350
0,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,-0.001350
2,0.000000,0.000000,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,0.003500
1,0.000000,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.003500
0,0.000000,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.003500
2,0.000000,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.003450
1,-0.001910,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.003450
0,-0.004374,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.003450
2,-0.005897,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.006750
1,0.002655,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.006750
0,-0.021473,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.006750
2,-0.017864,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.007400
1,-0.013687,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.000000,0.007400
0,0.005682,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.000000,0.000000,0.007400
2,0.005887,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.000000,0.000000,0.000000,0.012550
1,0.016660,0.024598,0.009229,-0.010518,0.000197,-0.008222,0.004268,-0.016002,0.026995,-0.022631,0.037365,-0.022337,-0.013915,0.008999,0.007695,0.000054,0.000064,0.000492,0.000198,-0.000574,-0.000044,-0.000290,0.000041,0.000345,-0.000078,0.000154,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000086,0.000000,0.000000,0.000000,0.000000,0.012550
